Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2000-11-13,224.0,229.9,222.0,222.45,224.22358682827,18646.0,303.0,4180873.0,,,7.9,-1.55
2000-11-10,230.55,234.0,223.0,229.05,227.77801898223,19808.0,373.0,4511827.0,,,11.0,-1.5
2000-11-09,225.5,236.0,225.5,233.7,232.26199019256,16722.0,357.0,3883885.0,,,10.5,8.2
2000-11-08,228.0,241.0,226.0,230.55,232.37985433315,33913.0,566.0,7880698.0,,,15.0,2.55
2000-11-07,227.0,230.85,227.0,229.85,227.66017405719,14478.0,293.0,3296064.0,,,3.85,2.85
2000-11-06,234.0,235.0,228.0,228.25,230.23180199509,45211.0,522.0,10409010.0,,,7.0,-5.75
2000-11-03,226.0,236.0,223.55,231.9,230.95752932274,42288.0,734.0,9766732.0,,,12.45,5.9
2000-11-02,220.0,226.0,220.0,225.05,222.89098364309,22437.0,419.0,5001005.0,,,6.0,5.05
2000-11-01,217.95,221.0,216.0,220.4,219.1399196717,22906.0,300.0,5019619.0,,,5.0,2.45
2000-10-31,213.9,220.0,212.3,216.55,216.47688352234,21781.0,395.0,4715083.0,,,7.7,2.65
2000-10-30,218.85,218.85,212.0,212.3,214.6493626883,12945.0,234.0,2778636.0,,,6.85,-6.55
2000-10-27,218.05,222.95,214.0,215.7,216.43910147872,8859.0,179.0,1917434.0,,,8.95,-2.35
2000-10-26,225.0,227.5,219.0,220.2,221.34888564882,4801.0,112.0,1062696.0,,,8.5,-4.8
2000-10-25,214.0,225.9,212.0,220.85,220.64674550659,42618.0,555.0,9403523.0,,,13.9,6.85
2000-10-24,206.0,209.0,203.0,204.2,205.59895399976,8413.0,168.0,1729704.0,,,6.0,-1.8
2000-10-23,207.0,208.0,205.0,205.3,205.87029955386,3138.0,74.0,646021.0,,,3.0,-1.7
2000-10-20,202.0,206.95,199.0,205.0,203.35115541459,8828.0,179.0,1795184.0,,,7.95,3.0
2000-10-19,197.75,201.9,195.0,200.65,197.92846519929,6724.0,131.0,1330871.0,,,6.9,2.9
2000-10-18,197.0,198.75,194.1,196.6,195.58237655185,10713.0,203.0,2095274.0,,,4.65,-0.4
2000-10-17,195.0,199.1,194.75,198.3,197.17591743119,4360.0,97.0,859687.0,,,4.35,3.3
2000-10-16,200.0,202.0,195.5,195.65,197.60173913043,4600.0,104.0,908968.0,,,6.5,-4.35
2000-10-13,193.0,197.0,192.0,193.55,193.92840948128,14555.0,181.0,2822628.0,,,5.0,0.55
2000-10-12,192.5,198.0,192.0,196.75,194.71942081814,9876.0,110.0,1923049.0,,,6.0,4.25
2000-10-11,194.1,198.0,191.4,194.5,196.46301369863,7300.0,139.0,1434180.0,,,6.6,0.4
2000-10-10,200.15,201.65,198.1,199.45,199.73932706223,5528.0,86.0,1104159.0,,,3.55,-0.7
2000-10-09,205.0,206.25,198.0,201.85,200.26470588235,19856.0,148.0,3976456.0,,,8.25,-3.15
2000-10-06,204.0,205.0,200.3,202.7,202.87558685446,8946.0,162.0,1814925.0,,,4.7,-1.3
2000-10-05,204.05,206.7,203.0,204.7,204.93810821331,5138.0,154.0,1052972.0,,,3.7,0.65
2000-10-04,202.0,206.0,201.5,205.05,204.67038216561,8792.0,184.0,1799462.0,,,4.5,3.05
2000-10-03,210.0,210.0,198.0,201.85,204.29400691678,22843.0,356.0,4666688.0,,,12.0,-8.15
2000-09-29,212.5,214.0,210.0,211.6,211.73161061947,14125.0,248.0,2990709.0,,,4.0,-0.9
2000-09-28,222.5,222.5,209.5,214.9,213.63757453729,12913.0,230.0,2758702.0,,,13.0,-7.6
2000-09-27,224.8,224.8,221.15,222.25,223.24811059908,5425.0,174.0,1211121.0,,,3.65,-2.55
2000-09-26,224.15,226.0,224.1,225.3,225.11419125127,3932.0,78.0,885149.0,,,1.9,1.15
2000-09-25,226.5,230.0,224.1,225.55,226.5507457847,6168.0,133.0,1397365.0,,,5.9,-0.95
2000-09-22,224.0,225.0,222.05,224.05,224.00569754716,31066.0,366.0,6958961.0,,,2.95,0.05
2000-09-21,225.0,230.2,225.0,225.75,228.2006571898,13999.0,198.0,3194581.0,,,5.2,0.75
2000-09-20,227.5,230.1,224.0,225.6,226.28023968785,7176.0,114.0,1623787.0,,,6.1,-1.9
2000-09-19,229.95,230.0,224.0,225.85,225.34788585711,24005.0,302.0,5409476.0,,,6.0,-4.1
2000-09-18,225.0,240.0,223.05,228.05,229.02153633537,43415.0,561.0,9942970.0,,,16.95,3.05
2000-09-15,224.0,225.0,222.1,224.25,223.95953537807,13172.0,239.0,2949995.0,,,2.9,0.25
2000-09-14,224.0,227.5,222.5,224.0,224.73154290606,9346.0,142.0,2100341.0,,,5.0,0.0
2000-09-13,226.0,229.7,224.0,225.0,226.20748081841,6256.0,101.0,1415154.0,,,5.7,-1.0
2000-09-12,227.0,231.75,227.0,227.8,228.42887341457,8042.0,136.0,1837025.0,,,4.75,0.8
2000-09-11,233.0,235.0,227.0,230.95,231.38460025568,10169.0,166.0,2352950.0,,,8.0,-2.05
2000-09-08,237.1,239.5,231.0,234.1,235.57917446878,24566.0,409.0,5787238.0,,,8.5,-3.0
2000-09-07,240.0,243.75,238.0,238.55,240.2066389025,8164.0,169.0,1961047.0,,,5.75,-1.45
2000-09-06,235.75,244.0,235.75,241.95,240.16382431652,19057.0,348.0,4576802.0,,,8.25,6.2
2000-09-05,242.0,242.0,237.0,240.6,238.88200395517,16687.0,306.0,3986224.0,,,5.0,-1.4
2000-09-04,245.0,248.0,237.25,243.15,240.78126792453,66250.0,1013.0,15951759.0,,,10.75,-1.85
2000-08-31,224.1,248.0,224.05,245.75,240.58244246367,69782.0,962.0,16788324.0,,,23.95,21.65
2000-08-30,225.25,230.0,224.15,224.75,227.34604869158,7681.0,140.0,1746245.0,,,5.85,-0.5
2000-08-29,224.5,226.0,224.0,224.25,224.7502506464,18951.0,232.0,4259242.0,,,2.0,-0.25
2000-08-28,228.0,230.5,225.0,225.0,226.38598810311,12104.0,187.0,2740176.0,,,5.5,-3.0
2000-08-25,231.0,232.0,227.0,228.65,229.18974044732,22847.0,408.0,5236298.0,,,5.0,-2.35
2000-08-24,225.5,235.0,222.5,229.6,227.31866470625,48289.0,732.0,10976991.0,,,12.5,4.1
2000-08-23,218.0,227.0,218.0,225.95,224.03284580914,84577.0,1018.0,18948026.0,,,9.0,7.95
2000-08-22,212.0,217.5,210.25,217.3,214.41378438876,27698.0,487.0,5938833.0,,,7.25,5.3
2000-08-21,210.0,214.0,209.0,210.7,211.58246362174,26733.0,408.0,5656234.0,,,5.0,0.7
2000-08-18,204.2,208.0,204.2,207.7,205.78570876786,12945.0,198.0,2663896.0,,,3.8,3.5
2000-08-17,206.0,208.25,204.0,204.5,205.82449913236,12678.0,187.0,2609443.0,,,4.25,-1.5
2000-08-16,201.5,206.0,201.5,205.95,204.83375634518,7880.0,151.0,1614090.0,,,4.5,4.45
2000-08-14,204.5,204.5,201.2,202.25,202.67952361619,7389.0,140.0,1497599.0,,,3.3,-2.25
2000-08-11,204.15,205.5,203.55,204.15,204.36050895382,8488.0,161.0,1734612.0,,,1.95,0.0
2000-08-10,206.25,209.8,205.0,205.85,206.47548649872,13258.0,197.0,2737452.0,,,4.8,-0.4
2000-08-09,205.95,207.85,205.0,205.55,205.96184062851,8910.0,141.0,1835120.0,,,2.85,-0.4
2000-08-08,202.9,207.0,201.15,205.35,203.5691109669,10787.0,190.0,2195900.0,,,5.85,2.45
2000-08-07,198.0,203.4,198.0,201.95,201.14419593637,12698.0,172.0,2554129.0,,,5.4,3.95
2000-08-04,202.75,203.0,198.0,199.85,200.32848680668,20427.0,250.0,4092110.0,,,5.0,-2.9
2000-08-03,203.1,206.0,201.2,202.05,203.55615637559,13685.0,173.0,2785666.0,,,4.8,-1.05
2000-08-02,202.1,205.75,200.2,202.95,202.65702725217,8403.0,122.0,1702927.0,,,5.55,0.85
2000-08-01,202.25,206.0,202.25,203.65,204.52967909479,10782.0,171.0,2205239.0,,,3.75,1.4
2000-07-31,204.9,208.0,201.5,203.0,204.5302719513,15113.0,175.0,3091066.0,,,6.5,-1.9
2000-07-28,200.1,208.0,200.1,206.6,204.64638105425,53289.0,682.0,10905401.0,,,7.9,6.5
2000-07-27,197.8,204.0,197.8,202.05,201.89938879015,46138.0,532.0,9315234.0,,,6.2,4.25
2000-07-26,202.1,206.0,197.0,198.0,201.38089870754,26616.0,324.0,5359954.0,,,9.0,-4.1
2000-07-25,198.0,205.0,196.25,200.95,200.52709069494,27168.0,382.0,5447920.0,,,8.75,2.95
2000-07-24,204.6,204.95,196.1,198.35,199.69840400278,27381.0,317.0,5467942.0,,,8.85,-6.25
2000-07-21,210.0,210.9,205.0,205.45,207.27035836389,56451.0,627.0,11700619.0,,,5.9,-4.55
2000-07-20,202.0,212.0,202.0,206.95,208.02526248807,62860.0,936.0,13076468.0,,,10.0,4.95
2000-07-19,220.0,220.0,199.0,205.25,205.20008453532,113562.0,1191.0,23302932.0,,,21.0,-14.75
2000-07-18,229.95,229.95,222.0,222.35,224.46322588698,32047.0,562.0,7193373.0,,,7.95,-7.6
2000-07-17,235.95,237.9,228.0,229.45,232.6204904266,29770.0,468.0,6925112.0,,,9.9,-6.5
2000-07-14,230.0,233.0,226.3,231.1,230.1370877443,39296.0,536.0,9043467.0,,,6.7,1.1
2000-07-13,240.0,240.0,229.0,229.65,231.61892656038,42089.0,525.0,9748609.0,,,11.0,-10.35
2000-07-12,228.0,244.9,225.7,237.2,234.97984019884,170587.0,1886.0,40084506.0,,,19.2,9.2
2000-07-11,219.8,227.5,217.25,223.5,222.86296714183,72676.0,846.0,16196789.0,,,10.25,3.7
2000-07-10,212.0,222.0,212.0,217.05,218.47933096455,46156.0,616.0,10084132.0,,,10.0,5.05
2000-07-07,208.4,212.0,208.4,211.45,210.43342683802,15329.0,192.0,3225734.0,,,3.6,3.05
2000-07-06,209.3,212.0,208.25,209.3,210.07424085681,16433.0,192.0,3452150.0,,,3.75,0.0
2000-07-05,209.5,216.0,208.6,210.15,212.35765027322,18300.0,242.0,3886145.0,,,7.4,0.65
2000-07-04,208.5,210.0,208.0,209.15,208.84243975638,11329.0,161.0,2365976.0,,,2.0,0.65
2000-07-03,208.0,210.5,207.05,208.75,208.6722102542,11605.0,119.0,2421641.0,,,3.45,0.75
2000-06-30,210.0,210.0,205.0,206.0,207.50367049318,20297.0,247.0,4211702.0,,,5.0,-4.0
2000-06-29,212.0,212.9,210.15,211.25,211.89750165453,12088.0,178.0,2561417.0,,,2.75,-0.75
2000-06-28,210.0,212.0,210.0,211.1,210.70725,8000.0,112.0,1685658.0,,,2.0,1.1
2000-06-27,211.4,215.0,209.0,211.25,211.83354761293,23334.0,270.0,4942924.0,,,6.0,-0.15
2000-06-26,204.0,212.0,200.0,211.7,206.57094487834,22151.0,297.0,4575753.0,,,12.0,7.7
2000-06-23,218.0,219.5,208.1,210.2,213.28027786779,49376.0,561.0,10530927.0,,,11.4,-7.8
2000-06-22,216.0,220.0,214.0,218.75,217.58268337322,35515.0,362.0,7727449.0,,,6.0,2.75
2000-06-21,226.0,226.0,216.1,217.2,220.97890704329,43332.0,492.0,9575458.0,,,9.9,-8.8
2000-06-20,227.5,229.0,224.0,225.1,225.94323859104,47638.0,522.0,10763484.0,,,5.0,-2.4
2000-06-19,236.0,236.0,226.0,226.8,230.21759289535,152914.0,1728.0,35203493.0,,,10.0,-9.2
2000-06-16,222.0,229.85,219.0,229.1,224.07567302299,71320.0,940.0,15981077.0,,,10.85,7.1
2000-06-15,216.0,222.8,213.0,221.75,217.60788409886,36859.0,503.0,8020809.0,,,9.8,5.75
2000-06-14,225.0,227.75,216.0,216.85,221.35513553842,52273.0,677.0,11570897.0,,,11.75,-8.15
2000-06-13,199.8,218.1,198.25,217.4,209.73611532406,69231.0,731.0,14520241.0,,,19.85,17.6
2000-06-12,209.4,210.0,200.0,200.1,204.99724727656,51222.0,595.0,10500369.0,,,10.0,-9.3
2000-06-09,204.0,209.9,202.1,205.55,205.93563432836,40736.0,605.0,8388994.0,,,7.8,1.55
2000-06-08,196.5,208.0,196.0,205.45,204.35516585968,72079.0,854.0,14729716.0,,,12.0,8.95
2000-06-07,185.0,200.45,183.25,193.55,191.83296503919,85982.0,981.0,16494182.0,,,17.2,8.55
2000-06-06,184.0,186.0,180.6,184.95,183.03379010511,18171.0,188.0,3325907.0,,,5.4,0.95
2000-06-05,184.0,188.0,182.5,182.55,183.72890365449,34615.0,300.0,6359776.0,,,5.5,-1.45
2000-06-02,179.0,183.0,179.0,180.65,180.03327332547,32218.0,402.0,5800312.0,,,4.0,1.65
2000-06-01,188.0,191.0,179.0,180.85,184.09285115889,21486.0,321.0,3955419.0,,,12.0,-7.15
2000-05-31,183.9,193.0,183.9,189.95,187.54228420609,64031.0,743.0,12008520.0,,,9.1,6.05
2000-05-30,180.4,184.0,178.0,182.3,181.25044988303,22228.0,315.0,4028835.0,,,6.0,1.9
2000-05-29,171.0,183.9,170.0,178.05,176.81761024263,34991.0,454.0,6187025.0,,,13.9,7.05
2000-05-26,164.05,172.0,164.0,170.5,167.96087417985,20728.0,298.0,3481493.0,,,8.0,6.45
2000-05-25,166.5,170.0,164.0,164.0,167.9744579099,18401.0,256.0,3090898.0,,,6.0,-2.5
2000-05-24,161.1,168.0,160.8,166.0,163.9087816092,21750.0,264.0,3565016.0,,,7.2,4.9
2000-05-23,160.25,163.0,160.25,163.0,161.42299503194,15499.0,244.0,2501895.0,,,2.75,2.75
2000-05-22,160.6,162.9,158.55,162.0,161.23556174559,10770.0,118.0,1736507.0,,,4.35,1.4
2000-05-19,158.55,162.0,158.2,160.0,159.48617144512,13812.0,203.0,2202823.0,,,3.8,1.45
2000-05-18,159.0,162.0,159.0,161.0,160.04970513901,7122.0,98.0,1139874.0,,,3.0,2.0
2000-05-17,163.0,164.0,160.0,160.0,162.31272669926,6341.0,109.0,1029225.0,,,4.0,-3.0
2000-05-16,162.0,163.0,160.0,162.0,161.76721619366,9584.0,141.0,1550377.0,,,3.0,0.0
2000-05-15,160.0,164.0,158.0,164.0,162.07242362525,12275.0,144.0,1989439.0,,,6.0,4.0
2000-05-12,164.05,166.1,160.0,160.15,163.58051221666,23779.0,273.0,3889781.0,,,6.1,-3.9
2000-05-11,168.0,170.9,165.0,165.05,166.86345764327,8393.0,143.0,1400485.0,,,5.9,-2.95
2000-05-10,170.0,172.0,168.05,170.0,170.51615083119,7399.0,92.0,1261649.0,,,3.95,0.0
2000-05-09,170.0,172.0,168.25,171.25,170.64319178999,13447.0,192.0,2294639.0,,,3.75,1.25
2000-05-08,175.8,176.0,170.0,171.95,172.73981341748,14578.0,208.0,2518201.0,,,6.0,-3.85
2000-05-05,170.0,172.0,165.9,168.15,168.28241709249,29159.0,408.0,4906947.0,,,6.1,-1.85
2000-05-04,166.0,173.0,163.0,171.0,168.09189030074,20383.0,365.0,3426217.0,,,10.0,5.0
2000-05-03,158.0,168.0,153.0,164.5,161.18402271204,25361.0,294.0,4087788.0,,,15.0,6.5
2000-05-02,166.0,167.9,156.0,159.5,160.16508161189,22607.0,376.0,3620852.0,,,11.9,-6.5
2000-04-28,175.0,177.0,163.5,164.05,170.14059491882,89861.0,559.0,15289004.0,,,13.5,-10.95
2000-04-27,179.25,179.25,174.0,174.5,176.19410394705,16316.0,238.0,2874783.0,,,5.25,-4.75
2000-04-26,173.75,179.25,170.5,179.25,177.0831300262,44268.0,564.0,7839116.0,,,8.75,5.5
2000-04-25,174.9,175.0,161.05,166.0,165.79334217116,40734.0,559.0,6753426.0,,,13.95,-8.9
2000-04-24,182.0,184.85,174.55,175.0,177.61201578605,26099.0,217.0,4635496.0,,,10.3,-7.0
2000-04-20,184.0,184.0,174.25,179.0,179.30395641937,43322.0,547.0,7767806.0,,,9.75,-5.0
2000-04-19,187.15,189.8,183.0,184.0,185.91579917403,29299.0,353.0,5447147.0,,,6.8,-3.15
2000-04-18,192.15,193.5,185.0,186.85,187.72984218077,41820.0,646.0,7850862.0,,,8.5,-5.3
2000-04-17,184.0,195.0,182.0,190.05,190.82795298855,45691.0,646.0,8719120.0,,,13.0,6.05
2000-04-13,195.2,198.0,192.5,196.0,195.63181227547,26166.0,373.0,5118902.0,,,5.5,0.8
2000-04-12,203.75,203.75,198.1,200.05,200.09729522096,106737.0,308.0,21357785.0,,,5.65,-3.7
2000-04-11,205.5,205.5,201.05,203.55,202.56390001082,18482.0,248.0,3743786.0,,,4.45,-1.95
2000-04-10,212.0,215.95,205.0,207.0,207.5862959052,59661.0,637.0,12384806.0,,,10.95,-5.0
2000-04-07,200.0,211.0,200.0,208.0,206.18528502571,68257.0,747.0,14073589.0,,,11.0,8.0
2000-04-06,211.8,211.8,199.0,200.5,202.33597932435,21668.0,226.0,4384216.0,,,12.8,-11.3
2000-04-05,204.0,210.9,202.0,210.0,208.08364136846,25430.0,332.0,5291567.0,,,8.9,6.0
2000-04-04,200.0,208.0,197.0,207.0,202.8124200329,21884.0,288.0,4438347.0,,,11.0,7.0
2000-04-03,220.0,220.0,203.0,207.5,211.90620514519,54342.0,770.0,11515407.0,,,17.0,-12.5
2000-03-31,212.2,218.0,212.0,215.0,215.66435679834,32758.0,423.0,7064733.0,,,6.0,2.8
2000-03-30,212.0,218.5,212.0,214.0,216.29659082542,13581.0,250.0,2937524.0,,,6.5,2.0
2000-03-29,225.0,227.85,217.4,218.8,221.79797500396,25284.0,321.0,5607940.0,,,10.45,-6.2
2000-03-28,222.0,224.0,213.5,224.0,218.70746687451,32075.0,480.0,7015042.0,,,10.5,2.0
2000-03-27,223.9,227.0,218.0,220.0,221.16493196971,33147.0,439.0,7330954.0,,,9.0,-3.9
2000-03-24,218.1,223.85,211.5,213.0,217.61674532194,30301.0,287.0,6594005.0,,,12.35,-5.1
2000-03-23,227.0,228.8,220.0,220.0,223.43709665724,13791.0,187.0,3081421.0,,,8.8,-7.0
2000-03-22,234.0,235.0,225.05,226.1,230.05727838719,16865.0,214.0,3879916.0,,,9.95,-7.9
2000-03-21,236.9,244.0,230.0,234.0,235.18411641386,16218.0,222.0,3814216.0,,,14.0,-2.9
2000-03-16,242.75,243.0,229.0,229.5,232.07598552657,26255.0,326.0,6093155.0,,,14.0,-13.25
2000-03-15,241.0,247.0,234.0,241.0,238.18601833316,94910.0,656.0,22606235.0,,,13.0,0.0
2000-03-14,230.0,243.75,225.0,237.0,233.44104596562,23213.0,364.0,5418867.0,,,18.75,7.0
2000-03-13,240.0,242.0,221.5,230.75,230.58172767204,17075.0,139.0,3937183.0,,,20.5,-9.25
2000-03-10,241.0,241.0,228.05,234.9,231.50713905822,48886.0,499.0,11317458.0,,,12.95,-6.1
2000-03-09,222.0,240.0,218.0,235.15,223.71226559426,45754.0,410.0,10235731.0,,,22.0,13.15
2000-03-08,248.0,248.0,228.15,228.15,237.72494611334,36651.0,396.0,8712857.0,,,19.85,-19.85
2000-03-07,255.1,259.0,240.0,247.95,245.27084927314,22219.0,307.0,5449673.0,,,19.0,-7.15
2000-03-06,240.0,260.0,238.0,259.95,253.97908703484,45522.0,379.0,11561636.0,,,22.0,19.95
2000-03-03,268.0,275.0,245.5,247.25,253.56449020681,56621.0,533.0,14357075.0,,,29.5,-20.75
2000-03-02,292.0,292.0,266.35,266.35,274.7807311984,44092.0,476.0,12115632.0,,,25.65,-25.65
2000-03-01,276.0,293.3,268.0,289.5,283.19509420437,64169.0,613.0,18172346.0,,,25.3,13.5
2000-02-29,308.0,311.5,280.0,280.0,299.64433755046,81493.0,843.0,24418916.0,,,31.5,-28.0
2000-02-28,310.0,315.0,298.5,303.0,305.27096074474,66386.0,670.0,20265718.0,,,16.5,-7.0
2000-02-25,310.0,317.85,292.0,298.0,302.78778124594,123024.0,1221.0,37250164.0,,,25.85,-12.0
2000-02-24,282.0,302.9,282.0,302.9,301.78106272708,170373.0,853.0,51415345.0,,,20.9,20.9
2000-02-23,267.0,285.7,267.0,280.5,280.3673981789,62929.0,596.0,17643240.0,,,18.7,13.5
2000-02-22,286.0,294.0,264.0,265.5,277.71081183973,84056.0,714.0,23343260.0,,,30.0,-20.5
2000-02-21,285.5,293.0,280.0,282.25,284.78793754039,47967.0,611.0,13660423.0,,,13.0,-3.25
2000-02-18,295.0,296.0,282.0,285.0,288.92882594462,55287.0,592.0,15974008.0,,,14.0,-10.0
2000-02-17,297.9,308.0,291.0,297.0,299.68138595806,69093.0,857.0,20705886.0,,,17.0,-0.9
2000-02-16,310.0,319.7,293.5,295.75,306.39828482785,102497.0,1131.0,31404905.0,,,26.2,-14.25
2000-02-15,297.75,313.45,288.5,308.0,302.56075027019,143415.0,1631.0,43391750.0,,,24.95,10.25
2000-02-14,274.0,292.65,274.0,292.65,286.89496327688,139694.0,1273.0,40077505.0,,,18.65,18.65
2000-02-11,254.9,273.75,250.0,271.0,263.27952617724,205140.0,1790.0,54009162.0,,,23.75,16.1
2000-02-10,246.0,254.0,245.1,253.5,250.05829182359,41155.0,474.0,10291149.0,,,8.9,7.5
2000-02-09,256.5,258.0,247.0,247.0,252.4645349117,41562.0,434.0,10492931.0,,,11.0,-9.5
2000-02-08,255.15,261.9,251.1,254.0,255.5497425147,43886.0,530.0,11215056.0,,,10.8,-1.15
2000-02-07,269.0,273.0,255.1,255.1,259.67095295056,100320.0,1099.0,26050190.0,,,17.9,-13.9
2000-02-04,254.0,271.05,248.0,267.4,265.37905663943,84676.0,793.0,22471237.0,,,23.05,13.4
2000-02-03,260.25,264.0,251.0,251.0,256.95851741351,17429.0,201.0,4478530.0,,,13.0,-9.25
2000-02-02,262.9,265.0,260.05,262.0,263.20618556701,8148.0,118.0,2144604.0,,,4.95,-0.9
2000-02-01,264.0,266.0,258.0,261.0,261.85354159643,26697.0,294.0,6990704.0,,,8.0,-3.0
2000-01-31,266.0,272.0,264.05,264.05,266.02970636877,32047.0,123.0,8525454.0,,,7.95,-1.95
2000-01-28,274.0,276.0,266.0,270.0,270.14560681072,21613.0,239.0,5838657.0,,,10.0,-4.0
2000-01-27,284.0,284.0,273.5,276.5,279.11049568814,14263.0,202.0,3980953.0,,,10.5,-7.5
2000-01-25,284.0,284.0,279.0,282.85,280.87319835278,11656.0,204.0,3273858.0,,,5.0,-1.15
2000-01-24,299.0,300.0,284.0,285.15,291.04478834029,36639.0,381.0,10663590.0,,,16.0,-13.85
2000-01-21,295.0,300.0,290.0,295.0,295.60095109713,53412.0,465.0,15788638.0,,,10.0,0.0
2000-01-20,293.0,309.7,287.0,292.55,300.10780736298,83037.0,832.0,24920052.0,,,22.7,-0.45
2000-01-19,271.0,291.5,270.25,291.5,287.37487384557,105030.0,888.0,30182983.0,,,21.25,20.5
2000-01-18,262.0,271.0,262.0,269.95,267.8029812293,27170.0,366.0,7276207.0,,,9.0,7.95
2000-01-17,265.9,269.0,261.0,261.0,264.53323164088,18356.0,173.0,4855772.0,,,8.0,-4.9
2000-01-14,257.5,261.0,252.0,258.55,256.53472604873,41741.0,363.0,10708016.0,,,9.0,1.05
2000-01-13,263.35,266.0,258.0,258.05,261.58620689655,26245.0,249.0,6865330.0,,,8.0,-5.3
2000-01-12,260.0,266.0,260.0,260.0,263.14047849304,23783.0,297.0,6258270.0,,,6.0,0.0
2000-01-11,270.0,272.0,260.1,263.0,264.64973060657,17261.0,245.0,4568119.0,,,11.9,-7.0
2000-01-10,280.9,280.9,265.0,266.85,271.10655869147,24944.0,297.0,6762482.0,,,15.9,-14.05
2000-01-07,277.0,282.5,268.05,270.0,273.8623862556,58904.0,590.0,16131590.0,,,14.45,-7.0
2000-01-06,264.0,281.85,261.25,280.0,277.38187444836,91771.0,705.0,25455612.0,,,20.6,16.0
2000-01-05,256.0,265.0,255.0,261.0,260.27847311739,24049.0,272.0,6259437.0,,,10.0,5.0
2000-01-04,274.5,277.0,261.0,263.0,266.32686502803,32466.0,356.0,8646568.0,,,16.0,-11.5
2000-01-03,259.0,269.95,259.0,269.95,263.71092716205,68014.0,697.0,17936035.0,,,10.95,10.95
1999-12-30,260.0,261.5,246.0,250.0,252.04668616848,33843.0,397.0,8530016.0,,,15.5,-10.0
1999-12-29,265.0,267.0,258.0,258.0,263.64634146341,17958.0,278.0,4734561.0,,,9.0,-7.0
1999-12-28,265.0,269.95,260.0,264.0,264.96059588754,23830.0,335.0,6314011.0,,,9.95,-1.0
1999-12-27,275.0,276.0,263.0,264.0,268.86068555618,19517.0,271.0,5247354.0,,,13.0,-11.0
1999-12-24,290.1,292.0,268.2,268.2,276.38876967096,67104.0,847.0,18546792.0,,,23.8,-21.9
1999-12-23,302.0,307.0,288.0,291.5,297.42154057186,42283.0,419.0,12575875.0,,,19.0,-10.5
1999-12-22,297.5,301.0,295.05,299.0,298.7378518635,19077.0,194.0,5699022.0,,,5.95,1.5
1999-12-21,300.0,302.0,292.0,296.0,297.63299202567,21193.0,164.0,6307736.0,,,10.0,-4.0
1999-12-20,300.5,304.0,298.0,299.0,300.61577839244,24223.0,185.0,7281816.0,,,6.0,-1.5
1999-12-17,306.0,306.0,295.5,295.5,299.84636433142,49702.0,323.0,14902964.0,,,10.5,-10.5
1999-12-16,300.0,306.0,299.0,303.0,303.32290883038,27915.0,297.0,8467259.0,,,7.0,3.0
1999-12-15,293.0,299.95,290.0,299.0,294.74995260664,15825.0,198.0,4664418.0,,,9.95,6.0
1999-12-14,308.0,310.0,290.6,290.6,298.41098945081,34979.0,353.0,10438118.0,,,19.4,-17.4
1999-12-13,312.0,314.0,305.0,310.0,308.32976944212,33484.0,279.0,10324114.0,,,9.0,-2.0
1999-12-10,320.05,322.0,310.0,312.0,312.64841287421,58691.0,475.0,18349648.0,,,12.0,-8.05
1999-12-09,320.0,324.0,318.7,320.5,321.38741904368,14514.0,181.0,4664617.0,,,5.3,0.5
1999-12-08,322.8,327.0,318.0,320.0,322.18818127104,44861.0,411.0,14453684.0,,,9.0,-2.8
1999-12-07,319.5,323.9,312.1,319.5,317.94455653487,84753.0,835.0,26946755.0,,,11.8,0.0
1999-12-06,344.0,344.5,315.0,318.35,324.6264029288,91505.0,605.0,29704939.0,,,29.5,-25.65
1999-12-03,350.0,351.8,338.0,340.0,342.6801787364,53039.0,388.0,18175414.0,,,13.8,-10.0
1999-12-02,352.9,356.0,347.0,347.0,349.39422011085,25260.0,232.0,8825698.0,,,9.0,-5.9
1999-12-01,352.0,359.0,345.05,350.0,351.33607369833,17151.0,186.0,6025765.0,,,13.95,-2.0
1999-11-30,362.25,364.0,353.0,358.0,357.86014248219,21336.0,241.0,7635304.0,,,11.0,-4.25
1999-11-29,360.0,363.0,356.0,361.0,360.81908734053,20380.0,234.0,7353493.0,,,7.0,1.0
1999-11-26,358.0,364.0,356.0,357.55,358.42759291972,27739.0,313.0,9942423.0,,,8.0,-0.45
1999-11-25,359.0,360.0,354.1,355.0,357.00127068943,30692.0,299.0,10957083.0,,,5.9,-4.0
1999-11-24,330.25,366.9,330.25,353.75,358.99901778747,74322.0,630.0,26681525.0,,,36.65,23.5
1999-11-22,424.65,495.0,424.65,495.0,434.7,700.0,5.0,304290.0,,,70.35,70.35
1999-11-19,427.9,461.55,425.0,461.55,453.50182227622,269992.0,1772.0,122441864.0,,,36.55,33.65
1999-11-18,434.2,436.5,407.0,427.4,420.65799482044,110434.0,1133.0,46454945.0,,,29.5,-6.8
1999-11-17,465.0,465.0,433.55,440.25,441.54262380576,281873.0,2048.0,124458944.0,,,31.45,-24.75
1999-11-16,453.0,477.0,425.0,471.2,459.0211132214,257469.0,2401.0,118183707.0,,,52.0,18.2
1999-11-15,420.85,446.1,410.55,446.1,431.47729254872,126126.0,1211.0,54420505.0,,,35.55,25.25
